eid,code,phase,noise,wet
26,GRMI,S,0.000,0.000
26,SRB,P,0.000,0.000
26,AZR,S,0.000,0.000
26,LRK,P,0.000,0.000
26,SBZ,P,0.000,0.000
26,SBZ,S,0.000,0.000
26,GLBA,S,0.000,0.000
26,ASTR,P,0.000,0.000
26,BRDA,P,0.000,0.000
26,BRDA,S,0.000,0.000
26,MAKU,P,0.000,0.000
26,SAAT,P,0.000,0.000
26,SAAT,S,0.000,0.000
26,ZRD,S,0.000,0.000
26,GNI,P,0.000,0.000
26,GNI,S,0.000,0.000
26,ZNJK,P,0.000,0.000
26,VANB,P,0.000,0.000
27,TAHR,P,0.000,0.000
27,HRS,P,0.000,0.000
27,HRS,S,0.000,0.000
27,TABZ,P,0.000,0.000
27,TABZ,S,0.000,0.000
27,TBZ,P,0.000,0.000
27,TBZ,S,0.000,0.000
27,FTB,P,0.000,0.000
27,FTB,S,0.000,0.000
27,BST,P,0.000,0.000
27,BST,S,0.000,0.000
27,ORD,P,0.000,0.000
27,ORD,S,0.000,0.000
27,MRD,P,0.000,0.000
27,MRD,S,0.000,0.000
27,SHB,P,0.000,0.000
27,SHB,S,0.000,0.000
27,SRB,P,0.000,0.000
27,SRB,S,0.000,0.000
27,GRMI,P,0.000,0.000
27,HSH,P,0.000,0.000
27,SBZ,S,0.000,0.000
27,LKRN,P,0.000,0.000
27,LKRN,S,0.000,0.000
27,MAKU,P,0.000,0.000
27,MAKU,S,0.000,0.000
27,BRDA,P,0.000,0.000
27,BRDA,S,0.000,0.000
27,SAAT,P,0.000,0.000
27,SAAT,S,0.000,0.000
27,ZRD,P,0.000,0.000
27,GNI,P,0.000,0.000
27,VANB,P,0.000,0.000
28,TVRZ,P,0.000,0.000
28,TVRZ,S,0.000,0.000
28,TAHR,S,0.000,0.000
28,HRS,P,0.000,0.000
28,HRS,S,0.000,0.000
28,TBZ,P,0.000,0.000
28,TABZ,P,0.000,0.000
28,ORD,P,0.000,0.000
28,ORD,S,0.000,0.000
28,BST,P,0.000,0.000
28,MRD,P,0.000,0.000
28,SHB,P,0.000,0.000
28,AZR,S,0.000,0.000
28,SRB,P,0.000,0.000
28,SRB,S,0.000,0.000
28,GRMI,S,0.000,0.000
28,NAX,P,0.000,0.000
28,NAX,S,0.000,0.000
28,HSH,P,0.000,0.000
28,HSH,S,0.000,0.000
28,SBZ,P,0.000,0.000
28,LRK,S,0.000,0.000
28,ASTR,S,0.000,0.000
28,LKRN,P,0.000,0.000
28,MAKU,P,0.000,0.000
28,MAKU,S,0.000,0.000
28,BRDA,P,0.000,0.000
28,SAAT,P,0.000,0.000
28,SAAT,S,0.000,0.000
28,GANJ,S,0.000,0.000
28,GNI,P,0.000,0.000
28,ZNJK,P,0.000,0.000
28,VANB,P,0.000,0.000
29,HRS,P,0.000,0.000
29,HRS,S,0.000,0.000
29,TBZ,P,0.000,0.000
29,TBZ,S,0.000,0.000
29,TABZ,P,0.000,0.000
29,ORD,P,0.000,0.000
29,BST,P,0.000,0.000
29,BST,S,0.000,0.000
29,MRD,P,0.000,0.000
29,MRD,S,0.000,0.000
29,SHB,P,0.000,0.000
29,SHB,S,0.000,0.000
29,AZR,S,0.000,0.000
29,SRB,P,0.000,0.000
29,SRB,S,0.000,0.000
29,GRMI,P,0.000,0.000
29,NAX,S,0.000,0.000
29,HSH,P,0.000,0.000
29,LRK,P,0.000,0.000
29,SBZ,P,0.000,0.000
29,GLBA,P,0.000,0.000
29,LKRN,P,0.000,0.000
29,MAKU,P,0.000,0.000
29,MAKU,S,0.000,0.000
29,BRDA,P,0.000,0.000
29,BRDA,S,0.000,0.000
29,SAAT,S,0.000,0.000
29,ZRD,P,0.000,0.000
29,ZRD,S,0.000,0.000
29,GANJ,S,0.000,0.000
29,GNI,P,0.000,0.000
29,GNI,S,0.000,0.000
29,ZNJK,P,0.000,0.000
30,TVRZ,S,0.000,0.000
30,HRS,P,0.000,0.000
30,HRS,S,0.000,0.000
30,TABZ,P,0.000,0.000
30,TBZ,P,0.000,0.000
30,TBZ,S,0.000,0.000
30,BST,P,0.000,0.000
30,ORD,S,0.000,0.000
30,MRD,P,0.000,0.000
30,MRD,S,0.000,0.000
30,SRB,P,0.000,0.000
30,SRB,S,0.000,0.000
30,GRMI,P,0.000,0.000
30,GRMI,S,0.000,0.000
30,SHB,P,0.000,0.000
30,SHB,S,0.000,0.000
30,AZR,P,0.000,0.000
30,HSH,P,0.000,0.000
30,LRK,S,0.000,0.000
30,NAX,P,0.000,0.000
30,ASTR,P,0.000,0.000
30,ASTR,S,0.000,0.000
30,LKRN,P,0.000,0.000
30,BRDA,S,0.000,0.000
30,MAKU,P,0.000,0.000
30,SAAT,P,0.000,0.000
30,SAAT,S,0.000,0.000
30,ZRD,P,0.000,0.000
30,GANJ,P,0.000,0.000
30,ZNJK,P,0.000,0.000
30,VANB,P,0.000,0.000
30,VANB,S,0.000,0.000
31,TVRZ,P,0.000,0.000
31,TVRZ,S,0.000,0.000
31,TAHR,P,0.000,0.000
31,HRS,P,0.000,0.000
31,HRS,S,0.000,0.000
31,FTB,S,0.000,0.000
31,TABZ,P,0.000,0.000
31,TABZ,S,0.000,0.000
31,TBZ,P,0.000,0.000
31,TBZ,S,0.000,0.000
31,BST,P,0.000,0.000
31,BST,S,0.000,0.000
31,ORD,P,0.000,0.000
31,SRB,P,0.000,0.000
31,SRB,S,0.000,0.000
31,GRMI,P,0.000,0.000
31,MRD,P,0.000,0.000
31,MRD,S,0.000,0.000
31,SHB,P,0.000,0.000
31,SHB,S,0.000,0.000
31,AZR,P,0.000,0.000
31,HSH,P,0.000,0.000
31,LRK,P,0.000,0.000
31,LRK,S,0.000,0.000
31,GLBA,S,0.000,0.000
31,ASTR,P,0.000,0.000
31,LKRN,S,0.000,0.000
31,BRDA,P,0.000,0.000
31,MAKU,S,0.000,0.000
31,ZRD,P,0.000,0.000
31,ZNJK,P,0.000,0.000
31,VANB,P,0.000,0.000
31,VANB,S,0.000,0.000
32,TVRZ,P,0.000,0.000
32,TVRZ,S,0.000,0.000
32,HRS,P,0.000,0.000
32,HRS,S,0.000,0.000
32,TAHR,S,0.000,0.000
32,TABZ,S,0.000,0.000
32,FTB,P,0.000,0.000
32,TBZ,P,0.000,0.000
32,BST,P,0.000,0.000
32,BST,S,0.000,0.000
32,ORD,P,0.000,0.000
32,MRD,P,0.000,0.000
32,SHB,P,0.000,0.000
32,SHB,S,0.000,0.000
32,AZR,P,0.000,0.000
32,AZR,S,0.000,0.000
32,SRB,P,0.000,0.000
32,GRMI,P,0.000,0.000
32,HSH,P,0.000,0.000
32,HSH,S,0.000,0.000
32,SBZ,P,0.000,0.000
32,SBZ,S,0.000,0.000
32,GLBA,P,0.000,0.000
32,MAKU,P,0.000,0.000
32,MAKU,S,0.000,0.000
32,SAAT,P,0.000,0.000
32,GANJ,S,0.000,0.000
32,GNI,P,0.000,0.000
32,GNI,S,0.000,0.000
32,ZNJK,P,0.000,0.000
32,ZNJK,S,0.000,0.000
32,VANB,P,0.000,0.000
32,VANB,S,0.000,0.000
33,TVRZ,P,0.000,0.000
33,HRS,P,0.000,0.000
33,HRS,S,0.000,0.000
33,TAHR,S,0.000,0.000
33,FTB,P,0.000,0.000
33,FTB,S,0.000,0.000
33,TABZ,P,0.000,0.000
33,TBZ,P,0.000,0.000
33,TBZ,S,0.000,0.000
33,BST,P,0.000,0.000
33,MRD,P,0.000,0.000
33,MRD,S,0.000,0.000
33,SHB,P,0.000,0.000
33,SHB,S,0.000,0.000
33,SRB,P,0.000,0.000
33,AZR,P,0.000,0.000
33,GRMI,P,0.000,0.000
33,HSH,P,0.000,0.000
33,HSH,S,0.000,0.000
33,LRK,P,0.000,0.000
33,GLBA,S,0.000,0.000
33,LKRN,P,0.000,0.000
33,LKRN,S,0.000,0.000
33,MAKU,P,0.000,0.000
33,MAKU,S,0.000,0.000
33,BRDA,P,0.000,0.000
33,BRDA,S,0.000,0.000
33,SAAT,P,0.000,0.000
33,ZRD,S,0.000,0.000
33,GANJ,S,0.000,0.000
33,ZNJK,P,0.000,0.000
33,ZNJK,S,0.000,0.000
33,VANB,P,0.000,0.000
34,TAHR,P,0.000,0.000
34,TAHR,S,0.000,0.000
34,HRS,P,0.000,0.000
34,HRS,S,0.000,0.000
34,FTB,P,0.000,0.000
34,TBZ,P,0.000,0.000
34,TBZ,S,0.000,0.000
34,ORD,P,0.000,0.000
34,BST,S,0.000,0.000
34,MRD,P,0.000,0.000
34,MRD,S,0.000,0.000
34,GRMI,P,0.000,0.000
34,GRMI,S,0.000,0.000
34,SHB,P,0.000,0.000
34,SHB,S,0.000,0.000
34,SRB,P,0.000,0.000
34,AZR,P,0.000,0.000
34,NAX,P,0.000,0.000
34,LRK,P,0.000,0.000
34,SBZ,P,0.000,0.000
34,ASTR,P,0.000,0.000
34,LKRN,P,0.000,0.000
34,BRDA,S,0.000,0.000
34,MAKU,S,0.000,0.000
34,SAAT,S,0.000,0.000
34,ZRD,P,0.000,0.000
34,ZRD,S,0.000,0.000
34,GANJ,P,0.000,0.000
34,GANJ,S,0.000,0.000
34,GNI,P,0.000,0.000
34,GNI,S,0.000,0.000
34,ZNJK,P,0.000,0.000
34,VANB,S,0.000,0.000
35,TVRZ,S,0.000,0.000
35,TAHR,S,0.000,0.000
35,HRS,P,0.000,0.000
35,HRS,S,0.000,0.000
35,TBZ,P,0.000,0.000
35,TBZ,S,0.000,0.000
35,TABZ,P,0.000,0.000
35,BST,S,0.000,0.000
35,MRD,P,0.000,0.000
35,SHB,P,0.000,0.000
35,SRB,P,0.000,0.000
35,SRB,S,0.000,0.000
35,GRMI,P,0.000,0.000
35,NAX,S,0.000,0.000
35,HSH,S,0.000,0.000
35,SBZ,P,0.000,0.000
35,LRK,S,0.000,0.000
35,GLBA,P,0.000,0.000
35,LKRN,P,0.000,0.000
35,MAKU,P,0.000,0.000
35,MAKU,S,0.000,0.000
35,SAAT,P,0.000,0.000
35,SAAT,S,0.000,0.000
35,GANJ,S,0.000,0.000
35,GNI,S,0.000,0.000
35,ZNJK,P,0.000,0.000
35,VANB,S,0.000,0.000
36,TVRZ,S,0.000,0.000
36,HRS,P,0.000,0.000
36,HRS,S,0.000,0.000
36,TAHR,P,0.000,0.000
36,TAHR,S,0.000,0.000
36,TABZ,P,0.000,0.000
36,FTB,P,0.000,0.000
36,TBZ,P,0.000,0.000
36,TBZ,S,0.000,0.000
36,BST,S,0.000,0.000
36,ORD,P,0.000,0.000
36,MRD,P,0.000,0.000
36,SHB,P,0.000,0.000
36,SRB,P,0.000,0.000
36,SRB,S,0.000,0.000
36,HSH,P,0.000,0.000
36,HSH,S,0.000,0.000
36,LRK,P,0.000,0.000
36,ASTR,P,0.000,0.000
36,ASTR,S,0.000,0.000
36,LKRN,P,0.000,0.000
36,MAKU,P,0.000,0.000
36,MAKU,S,0.000,0.000
36,BRDA,S,0.000,0.000
36,SAAT,P,0.000,0.000
36,SAAT,S,0.000,0.000
36,GANJ,P,0.000,0.000
36,GANJ,S,0.000,0.000
36,GNI,P,0.000,0.000
36,ZNJK,S,0.000,0.000
36,VANB,P,0.000,0.000
36,VANB,S,0.000,0.000
37,TVRZ,P,0.000,0.000
37,TAHR,S,0.000,0.000
37,HRS,P,0.000,0.000
37,FTB,P,0.000,0.000
37,TABZ,S,0.000,0.000
37,TBZ,P,0.000,0.000
37,TBZ,S,0.000,0.000
37,BST,S,0.000,0.000
37,ORD,P,0.000,0.000
37,MRD,P,0.000,0.000
37,MRD,S,0.000,0.000
37,SHB,P,0.000,0.000
37,SHB,S,0.000,0.000
37,SRB,P,0.000,0.000
37,SRB,S,0.000,0.000
37,GRMI,P,0.000,0.000
37,AZR,P,0.000,0.000
37,NAX,P,0.000,0.000
37,LRK,P,0.000,0.000
37,SBZ,S,0.000,0.000
37,GLBA,P,0.000,0.000
37,GLBA,S,0.000,0.000
37,MAKU,P,0.000,0.000
37,MAKU,S,0.000,0.000
37,SAAT,P,0.000,0.000
37,SAAT,S,0.000,0.000
37,ZRD,S,0.000,0.000
37,GANJ,S,0.000,0.000
37,ZNJK,P,0.000,0.000
37,ZNJK,S,0.000,0.000
37,VANB,P,0.000,0.000
38,TVRZ,S,0.000,0.000
38,TAHR,S,0.000,0.000
38,HRS,P,0.000,0.000
38,HRS,S,0.000,0.000
38,FTB,S,0.000,0.000
38,TABZ,P,0.000,0.000
38,TBZ,P,0.000,0.000
38,TBZ,S,0.000,0.000
38,BST,S,0.000,0.000
38,ORD,S,0.000,0.000
38,MRD,P,0.000,0.000
38,SHB,P,0.000,0.000
38,SHB,S,0.000,0.000
38,SRB,P,0.000,0.000
38,SRB,S,0.000,0.000
38,GRMI,P,0.000,0.000
38,GRMI,S,0.000,0.000
38,AZR,S,0.000,0.000
38,HSH,P,0.000,0.000
38,ASTR,S,0.000,0.000
38,MAKU,P,0.000,0.000
38,MAKU,S,0.000,0.000
38,SAAT,P,0.000,0.000
38,ZRD,S,0.000,0.000
38,ZNJK,P,0.000,0.000
39,TAHR,S,0.000,0.000
39,HRS,P,0.000,0.000
39,TBZ,P,0.000,0.000
39,TBZ,S,0.000,0.000
39,FTB,P,0.000,0.000
39,FTB,S,0.000,0.000
39,ORD,P,0.000,0.000
39,ORD,S,0.000,0.000
39,BST,P,0.000,0.000
39,BST,S,0.000,0.000
39,MRD,P,0.000,0.000
39,SHB,P,0.000,0.000
39,SHB,S,0.000,0.000
39,GRMI,P,0.000,0.000
39,SRB,P,0.000,0.000
39,AZR,P,0.000,0.000
39,AZR,S,0.000,0.000
39,HSH,S,0.000,0.000
39,LRK,P,0.000,0.000
39,SBZ,P,0.000,0.000
39,GLBA,S,0.000,0.000
39,ASTR,P,0.000,0.000
39,BRDA,P,0.000,0.000
39,MAKU,P,0.000,0.000
39,SAAT,P,0.000,0.000
39,SAAT,S,0.000,0.000
39,GANJ,P,0.000,0.000
39,GANJ,S,0.000,0.000
39,GNI,P,0.000,0.000
39,GNI,S,0.000,0.000
39,ZNJK,P,0.000,0.000
39,ZNJK,S,0.000,0.000
39,VANB,S,0.000,0.000
40,TVRZ,P,0.000,0.000
40,TAHR,P,0.000,0.000
40,TAHR,S,0.000,0.000
40,HRS,P,0.000,0.000
40,TABZ,P,0.000,0.000
40,FTB,P,0.000,0.000
40,TBZ,P,0.000,0.000
40,TBZ,S,0.000,0.000
40,BST,S,0.000,0.000
40,ORD,P,0.000,0.000
40,ORD,S,0.000,0.000
40,MRD,P,0.000,0.000
40,SHB,P,0.000,0.000
40,SHB,S,0.000,0.000
40,SRB,P,0.000,0.000
40,GRMI,P,0.000,0.000
40,GRMI,S,0.000,0.000
40,AZR,S,0.000,0.000
40,HSH,S,0.000,0.000
40,NAX,P,0.000,0.000
40,NAX,S,0.000,0.000
40,LRK,P,0.000,0.000
40,GLBA,P,0.000,0.000
40,GLBA,S,0.000,0.000
40,LKRN,P,0.000,0.000
40,LKRN,S,0.000,0.000
40,MAKU,P,0.000,0.000
40,SAAT,P,0.000,0.000
40,SAAT,S,0.000,0.000
40,ZRD,S,0.000,0.000
40,GANJ,P,0.000,0.000
40,GANJ,S,0.000,0.000
40,GNI,P,0.000,0.000
41,TVRZ,S,0.000,0.000
41,HRS,P,0.000,0.000
41,HRS,S,0.000,0.000
41,TABZ,S,0.000,0.000
41,TBZ,P,0.000,0.000
41,TBZ,S,0.000,0.000
41,ORD,P,0.000,0.000
41,ORD,S,0.000,0.000
41,MRD,P,0.000,0.000
41,SRB,P,0.000,0.000
41,SRB,S,0.000,0.000
41,SHB,P,0.000,0.000
41,GRMI,P,0.000,0.000
41,GRMI,S,0.000,0.000
41,LRK,P,0.000,0.000
41,NAX,P,0.000,0.000
41,SBZ,S,0.000,0.000
41,GLBA,P,0.000,0.000
41,GLBA,S,0.000,0.000
41,ASTR,S,0.000,0.000
41,BRDA,P,0.000,0.000
41,SAAT,P,0.000,0.000
41,ZRD,P,0.000,0.000
41,ZRD,S,0.000,0.000
41,GANJ,P,0.000,0.000
41,ZNJK,S,0.000,0.000
41,GNI,S,0.000,0.000
41,VANB,S,0.000,0.000
42,TVRZ,P,0.000,0.000
42,TVRZ,S,0.000,0.000
42,HRS,P,0.000,0.000
42,HRS,S,0.000,0.000
42,TAHR,P,0.000,0.000
42,TAHR,S,0.000,0.000
42,TABZ,P,0.000,0.000
42,TABZ,S,0.000,0.000
42,FTB,P,0.000,0.000
42,FTB,S,0.000,0.000
42,TBZ,P,0.000,0.000
42,BST,P,0.000,0.000
42,ORD,P,0.000,0.000
42,ORD,S,0.000,0.000
42,MRD,P,0.000,0.000
42,MRD,S,0.000,0.000
42,SHB,P,0.000,0.000
42,SHB,S,0.000,0.000
42,AZR,P,0.000,0.000
42,AZR,S,0.000,0.000
42,SRB,P,0.000,0.000
42,GRMI,P,0.000,0.000
42,SBZ,S,0.000,0.000
42,GLBA,P,0.000,0.000
42,GLBA,S,0.000,0.000
42,MAKU,S,0.000,0.000
42,BRDA,P,0.000,0.000
42,ZRD,S,0.000,0.000
42,GANJ,P,0.000,0.000
42,GNI,P,0.000,0.000
42,GNI,S,0.000,0.000
42,ZNJK,P,0.000,0.000
42,VANB,P,0.000,0.000
43,TVRZ,P,0.000,0.000
43,TVRZ,S,0.000,0.000
43,TAHR,S,0.000,0.000
43,HRS,P,0.000,0.000
43,HRS,S,0.000,0.000
43,TBZ,P,0.000,0.000
43,TABZ,P,0.000,0.000
43,TABZ,S,0.000,0.000
43,ORD,P,0.000,0.000
43,ORD,S,0.000,0.000
43,BST,P,0.000,0.000
43,MRD,P,0.000,0.000
43,SHB,P,0.000,0.000
43,GRMI,P,0.000,0.000
43,SRB,P,0.000,0.000
43,SRB,S,0.000,0.000
43,AZR,S,0.000,0.000
43,NAX,P,0.000,0.000
43,NAX,S,0.000,0.000
43,HSH,P,0.000,0.000
43,HSH,S,0.000,0.000
43,LRK,S,0.000,0.000
43,GLBA,S,0.000,0.000
43,ASTR,P,0.000,0.000
43,ASTR,S,0.000,0.000
43,BRDA,P,0.000,0.000
43,BRDA,S,0.000,0.000
43,MAKU,S,0.000,0.000
43,SAAT,P,0.000,0.000
43,ZRD,P,0.000,0.000
43,GANJ,P,0.000,0.000
43,ZNJK,P,0.000,0.000
43,VANB,P,0.000,0.000
44,HRS,P,0.000,0.000
44,HRS,S,0.000,0.000
44,TVRZ,P,0.000,0.000
44,FTB,P,0.000,0.000
44,TABZ,P,0.000,0.000
44,TABZ,S,0.000,0.000
44,TBZ,P,0.000,0.000
44,TBZ,S,0.000,0.000
44,BST,P,0.000,0.000
44,BST,S,0.000,0.000
44,SRB,P,0.000,0.000
44,GRMI,P,0.000,0.000
44,MRD,P,0.000,0.000
44,MRD,S,0.000,0.000
44,SHB,P,0.000,0.000
44,SHB,S,0.000,0.000
44,AZR,P,0.000,0.000
44,HSH,S,0.000,0.000
44,LRK,S,0.000,0.000
44,NAX,P,0.000,0.000
44,NAX,S,0.000,0.000
44,SBZ,P,0.000,0.000
44,GLBA,P,0.000,0.000
44,LKRN,P,0.000,0.000
44,LKRN,S,0.000,0.000
44,BRDA,P,0.000,0.000
44,BRDA,S,0.000,0.000
44,MAKU,P,0.000,0.000
44,ZRD,P,0.000,0.000
44,ZNJK,P,0.000,0.000
44,ZNJK,S,0.000,0.000
44,GNI,S,0.000,0.000
44,VANB,S,0.000,0.000
45,TVRZ,P,0.000,0.000
45,TVRZ,S,0.000,0.000
45,TAHR,S,0.000,0.000
45,HRS,P,0.000,0.000
45,HRS,S,0.000,0.000
45,TBZ,P,0.000,0.000
45,TBZ,S,0.000,0.000
45,FTB,P,0.000,0.000
45,MRD,P,0.000,0.000
45,MRD,S,0.000,0.000
45,SHB,P,0.000,0.000
45,SHB,S,0.000,0.000
45,GRMI,P,0.000,0.000
45,SRB,P,0.000,0.000
45,SRB,S,0.000,0.000
45,AZR,P,0.000,0.000
45,AZR,S,0.000,0.000
45,NAX,P,0.000,0.000
45,NAX,S,0.000,0.000
45,LRK,P,0.000,0.000
45,LRK,S,0.000,0.000
45,SBZ,P,0.000,0.000
45,SBZ,S,0.000,0.000
45,ASTR,P,0.000,0.000
45,LKRN,P,0.000,0.000
45,LKRN,S,0.000,0.000
45,BRDA,S,0.000,0.000
45,SAAT,P,0.000,0.000
45,ZRD,P,0.000,0.000
45,GANJ,P,0.000,0.000
45,GNI,P,0.000,0.000
45,ZNJK,P,0.000,0.000
45,VANB,S,0.000,0.000
46,TVRZ,P,0.000,0.000
46,TVRZ,S,0.000,0.000
46,TAHR,P,0.000,0.000
46,HRS,P,0.000,0.000
46,HRS,S,0.000,0.000
46,TABZ,P,0.000,0.000
46,TBZ,P,0.000,0.000
46,TBZ,S,0.000,0.000
46,BST,P,0.000,0.000
46,ORD,P,0.000,0.000
46,ORD,S,0.000,0.000
46,MRD,P,0.000,0.000
46,MRD,S,0.000,0.000
46,SHB,P,0.000,0.000
46,SHB,S,0.000,0.000
46,HSH,P,0.000,0.000
46,NAX,P,0.000,0.000
46,NAX,S,0.000,0.000
46,SBZ,P,0.000,0.000
46,GLBA,P,0.000,0.000
46,GLBA,S,0.000,0.000
46,LKRN,P,0.000,0.000
46,MAKU,P,0.000,0.000
46,MAKU,S,0.000,0.000
46,BRDA,S,0.000,0.000
46,SAAT,P,0.000,0.000
46,SAAT,S,0.000,0.000
46,ZRD,P,0.000,0.000
46,ZRD,S,0.000,0.000
46,GANJ,P,0.000,0.000
46,GANJ,S,0.000,0.000
46,VANB,P,0.000,0.000
46,VANB,S,0.000,0.000
47,TVRZ,P,0.000,0.000
47,TAHR,P,0.000,0.000
47,HRS,P,0.000,0.000
47,HRS,S,0.000,0.000
47,TABZ,P,0.000,0.000
47,TABZ,S,0.000,0.000
47,TBZ,P,0.000,0.000
47,TBZ,S,0.000,0.000
47,BST,P,0.000,0.000
47,ORD,P,0.000,0.000
47,GRMI,S,0.000,0.000
47,SRB,S,0.000,0.000
47,MRD,P,0.000,0.000
47,MRD,S,0.000,0.000
47,SHB,P,0.000,0.000
47,SHB,S,0.000,0.000
47,AZR,P,0.000,0.000
47,LRK,S,0.000,0.000
47,HSH,P,0.000,0.000
47,HSH,S,0.000,0.000
47,SBZ,S,0.000,0.000
47,GLBA,P,0.000,0.000
47,ASTR,P,0.000,0.000
47,BRDA,P,0.000,0.000
47,SAAT,P,0.000,0.000
47,SAAT,S,0.000,0.000
47,MAKU,P,0.000,0.000
47,ZRD,S,0.000,0.000
47,GANJ,P,0.000,0.000
47,ZNJK,P,0.000,0.000
47,ZNJK,S,0.000,0.000
47,GNI,S,0.000,0.000
47,VANB,P,0.000,0.000
48,HRS,P,0.000,0.000
48,HRS,S,0.000,0.000
48,TVRZ,P,0.000,0.000
48,TVRZ,S,0.000,0.000
48,TABZ,P,0.000,0.000
48,TABZ,S,0.000,0.000
48,BST,P,0.000,0.000
48,BST,S,0.000,0.000
48,TBZ,P,0.000,0.000
48,SRB,P,0.000,0.000
48,SRB,S,0.000,0.000
48,GRMI,P,0.000,0.000
48,GRMI,S,0.000,0.000
48,ORD,P,0.000,0.000
48,ORD,S,0.000,0.000
48,SHB,P,0.000,0.000
48,SHB,S,0.000,0.000
48,HSH,P,0.000,0.000
48,MRD,P,0.000,0.000
48,MRD,S,0.000,0.000
48,LRK,P,0.000,0.000
48,GLBA,S,0.000,0.000
48,ASTR,S,0.000,0.000
48,SBZ,P,0.000,0.000
48,SBZ,S,0.000,0.000
48,SAAT,P,0.000,0.000
48,BRDA,P,0.000,0.000
48,MAKU,P,0.000,0.000
48,ZNJK,P,0.000,0.000
48,GANJ,P,0.000,0.000
48,GANJ,S,0.000,0.000
48,VANB,P,0.000,0.000
48,VANB,S,0.000,0.000
49,TVRZ,P,0.000,0.000
49,TAHR,P,0.000,0.000
49,TAHR,S,0.000,0.000
49,HRS,P,0.000,0.000
49,HRS,S,0.000,0.000
49,FTB,P,0.000,0.000
49,FTB,S,0.000,0.000
49,TABZ,P,0.000,0.000
49,TABZ,S,0.000,0.000
49,TBZ,P,0.000,0.000
49,TBZ,S,0.000,0.000
49,BST,P,0.000,0.000
49,ORD,P,0.000,0.000
49,MRD,P,0.000,0.000
49,MRD,S,0.000,0.000
49,SHB,P,0.000,0.000
49,SHB,S,0.000,0.000
49,AZR,P,0.000,0.000
49,AZR,S,0.000,0.000
49,HSH,P,0.000,0.000
49,NAX,P,0.000,0.000
49,NAX,S,0.000,0.000
49,SBZ,P,0.000,0.000
49,GLBA,P,0.000,0.000
49,ASTR,P,0.000,0.000
49,ASTR,S,0.000,0.000
49,LKRN,P,0.000,0.000
49,LKRN,S,0.000,0.000
49,MAKU,S,0.000,0.000
49,ZRD,P,0.000,0.000
49,ZRD,S,0.000,0.000
49,GANJ,S,0.000,0.000
49,VANB,P,0.000,0.000
50,TVRZ,P,0.000,0.000
50,HRS,P,0.000,0.000
50,HRS,S,0.000,0.000
50,FTB,P,0.000,0.000
50,FTB,S,0.000,0.000
50,TBZ,P,0.000,0.000
50,TBZ,S,0.000,0.000
50,BST,S,0.000,0.000
50,ORD,P,0.000,0.000
50,MRD,P,0.000,0.000
50,MRD,S,0.000,0.000
50,GRMI,P,0.000,0.000
50,GRMI,S,0.000,0.000
50,SRB,P,0.000,0.000
50,SRB,S,0.000,0.000
50,SHB,P,0.000,0.000
50,SHB,S,0.000,0.000
50,AZR,P,0.000,0.000
50,HSH,P,0.000,0.000
50,HSH,S,0.000,0.000
50,LRK,P,0.000,0.000
50,NAX,P,0.000,0.000
50,SBZ,P,0.000,0.000
50,SBZ,S,0.000,0.000
50,GLBA,S,0.000,0.000
50,ASTR,P,0.000,0.000
50,LKRN,S,0.000,0.000
50,BRDA,S,0.000,0.000
50,MAKU,P,0.000,0.000
50,SAAT,P,0.000,0.000
50,GANJ,S,0.000,0.000
50,ZNJK,P,0.000,0.000
50,VANB,P,0.000,0.000
51,TVRZ,P,0.000,0.000
51,TVRZ,S,0.000,0.000
51,TAHR,S,0.000,0.000
51,HRS,P,0.000,0.000
51,HRS,S,0.000,0.000
51,TBZ,P,0.000,0.000
51,TBZ,S,0.000,0.000
51,BST,P,0.000,0.000
51,BST,S,0.000,0.000
51,SRB,P,0.000,0.000
51,GRMI,P,0.000,0.000
51,MRD,P,0.000,0.000
51,MRD,S,0.000,0.000
51,SHB,P,0.000,0.000
51,SHB,S,0.000,0.000
51,AZR,P,0.000,0.000
51,AZR,S,0.000,0.000
51,HSH,P,0.000,0.000
51,HSH,S,0.000,0.000
51,SBZ,P,0.000,0.000
51,GLBA,P,0.000,0.000
51,GLBA,S,0.000,0.000
51,ASTR,P,0.000,0.000
51,LKRN,P,0.000,0.000
51,BRDA,P,0.000,0.000
51,SAAT,S,0.000,0.000
51,MAKU,P,0.000,0.000
51,MAKU,S,0.000,0.000
51,ZRD,S,0.000,0.000
51,GANJ,P,0.000,0.000
51,ZNJK,P,0.000,0.000
51,GNI,S,0.000,0.000
51,VANB,P,0.000,0.000
52,TVRZ,P,0.000,0.000
52,TVRZ,S,0.000,0.000
52,HRS,P,0.000,0.000
52,HRS,S,0.000,0.000
52,TBZ,P,0.000,0.000
52,TBZ,S,0.000,0.000
52,BST,P,0.000,0.000
52,ORD,P,0.000,0.000
52,ORD,S,0.000,0.000
52,SHB,P,0.000,0.000
52,SHB,S,0.000,0.000
52,SRB,P,0.000,0.000
52,MRD,P,0.000,0.000
52,MRD,S,0.000,0.000
52,AZR,P,0.000,0.000
52,GRMI,P,0.000,0.000
52,GRMI,S,0.000,0.000
52,NAX,P,0.000,0.000
52,LRK,P,0.000,0.000
52,LRK,S,0.000,0.000
52,SBZ,P,0.000,0.000
52,GLBA,P,0.000,0.000
52,GLBA,S,0.000,0.000
52,ASTR,P,0.000,0.000
52,LKRN,S,0.000,0.000
